10m_sample,Conductivity,Debit Riviere,Niveau Riviere,O2,Pression EF,Pression Pompe,Probe Tank Temperature,Pump Flow,Riverlab,Turbidity,day_sample,hour_sample,pH,timedate
False,596.0,NULL,NULL,8.5,0.658,1.657,23.5,1019,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 17:04:00 GMT"
False,596.0,NULL,NULL,8.5,0.657,1.942,23.5,1007,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 17:05:00 GMT"
False,596.0,NULL,NULL,8.5,0.657,1.982,23.5,1015,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 17:07:00 GMT"
False,596.0,NULL,NULL,8.5,0.657,1.968,23.5,990,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 17:08:00 GMT"
False,596.0,NULL,NULL,8.5,0.656,1.995,23.5,993,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 17:12:00 GMT"
False,596.0,NULL,NULL,8.5,0.655,1.856,23.5,975,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 17:13:00 GMT"
False,596.0,NULL,NULL,8.5,0.656,1.882,23.5,997,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 17:14:00 GMT"
False,596.0,NULL,NULL,8.5,0.656,1.841,23.5,996,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 17:15:00 GMT"
False,596.0,NULL,NULL,8.5,0.657,1.857,23.5,1007,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 17:16:00 GMT"
False,596.0,NULL,NULL,8.5,0.657,1.857,23.5,989,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 17:17:00 GMT"
False,596.0,NULL,NULL,8.5,0.657,2.011,23.5,979,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 17:18:00 GMT"
False,596.0,NULL,NULL,8.5,0.656,1.956,23.5,1005,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 17:19:00 GMT"
True,596.0,NULL,NULL,8.5,0.656,1.652,23.5,1011,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 17:20:00 GMT"
False,596.0,NULL,NULL,8.5,0.655,1.956,23.5,994,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 17:21:00 GMT"
False,596.0,NULL,NULL,8.5,0.655,1.843,23.5,1007,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 17:22:00 GMT"
False,596.0,NULL,NULL,8.5,0.656,2.073,23.5,988,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 17:23:00 GMT"
False,596.0,NULL,NULL,8.5,0.656,1.67,23.5,1007,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 17:24:00 GMT"
False,596.0,NULL,NULL,8.5,0.656,1.726,23.5,1026,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 17:25:00 GMT"
False,596.0,NULL,NULL,8.5,0.656,1.966,23.5,1020,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 17:26:00 GMT"
False,596.0,NULL,NULL,8.5,0.655,2.056,23.5,1000,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 17:27:00 GMT"
False,596.0,NULL,NULL,8.5,0.655,1.794,23.5,996,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 17:28:00 GMT"
False,596.0,NULL,NULL,8.5,0.655,1.887,23.5,1005,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 17:29:00 GMT"
True,596.0,NULL,NULL,8.5,0.656,1.866,23.5,1005,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 17:30:00 GMT"
False,596.0,NULL,NULL,8.5,0.655,1.82,23.5,1001,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 17:31:00 GMT"
False,596.0,NULL,NULL,8.5,0.656,1.64,23.5,1014,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 17:32:00 GMT"
False,596.0,NULL,NULL,8.5,0.655,2.002,23.5,971,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 17:33:00 GMT"
False,596.0,NULL,NULL,8.5,0.656,1.801,23.5,996,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 17:34:00 GMT"
False,596.0,NULL,NULL,8.5,0.655,2.001,23.5,997,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 17:35:00 GMT"
False,596.0,NULL,NULL,8.5,0.655,1.935,23.5,989,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 17:36:00 GMT"
False,596.0,NULL,NULL,8.5,0.656,1.724,23.5,1011,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 17:37:00 GMT"
False,596.0,NULL,NULL,8.5,0.655,1.946,23.5,996,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 17:39:00 GMT"
True,596.0,NULL,NULL,8.5,0.656,1.763,23.5,994,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 17:40:00 GMT"
False,596.0,NULL,NULL,8.5,0.656,1.949,23.5,974,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 17:41:00 GMT"
False,596.0,NULL,NULL,8.5,0.656,1.933,23.5,1001,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 17:42:00 GMT"
False,596.0,NULL,NULL,8.5,0.656,2.029,23.5,992,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 17:43:00 GMT"
False,596.0,NULL,NULL,8.5,0.656,1.958,23.5,993,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 17:44:00 GMT"
False,596.0,NULL,NULL,8.5,0.656,1.894,23.5,1003,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 17:45:00 GMT"
False,596.0,NULL,NULL,8.5,0.657,1.669,23.5,1014,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 17:46:00 GMT"
False,596.0,NULL,NULL,8.5,0.657,2.053,23.5,963,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 17:48:00 GMT"
False,596.0,NULL,NULL,8.5,0.656,1.867,23.5,990,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 17:49:00 GMT"
True,596.0,NULL,NULL,8.5,0.657,1.975,23.5,990,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 17:50:00 GMT"
False,596.0,NULL,NULL,8.5,0.656,1.824,23.5,988,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 17:51:00 GMT"
False,596.0,NULL,NULL,8.5,0.655,1.961,23.5,992,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 17:52:00 GMT"
False,596.0,NULL,NULL,8.5,0.657,1.646,23.5,1023,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 17:53:00 GMT"
False,596.0,NULL,NULL,8.5,0.657,1.737,23.5,994,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 17:54:00 GMT"
False,596.0,NULL,NULL,8.5,0.657,1.898,23.5,996,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 17:55:00 GMT"
False,596.0,NULL,NULL,8.5,0.657,1.806,23.5,992,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 17:56:00 GMT"
False,596.0,NULL,NULL,8.5,0.657,1.942,23.5,997,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 17:58:00 GMT"
False,596.0,NULL,NULL,8.5,0.656,1.821,23.5,1018,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 17:59:00 GMT"
True,596.0,NULL,NULL,8.5,0.655,1.844,23.5,988,Monticello,59.75,False,True,6.90625,"Fri, 06 Aug 2021 18:00:00 GMT"
False,596.0,NULL,NULL,8.5,0.655,1.893,23.5,1020,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 18:01:00 GMT"
False,596.0,NULL,NULL,8.5,0.657,1.837,23.5,989,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 18:02:00 GMT"
False,596.0,NULL,NULL,8.5,0.657,1.697,23.5,1016,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 18:04:00 GMT"
False,596.0,NULL,NULL,8.5,0.657,1.713,23.5,1001,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 18:05:00 GMT"
False,596.0,NULL,NULL,8.5,0.656,1.92,23.5,990,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 18:06:00 GMT"
False,596.0,NULL,NULL,8.5,0.657,1.839,23.5,1007,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 18:27:00 GMT"
False,596.0,NULL,NULL,8.5,0.656,1.884,23.5,1010,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 18:29:00 GMT"
True,596.0,NULL,NULL,8.5,0.657,1.893,23.5,1015,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 18:30:00 GMT"
False,596.0,NULL,NULL,8.5,0.657,1.751,23.5,1010,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 18:32:00 GMT"
False,596.0,NULL,NULL,8.5,0.657,1.852,23.5,992,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 18:33:00 GMT"
False,596.0,NULL,NULL,8.5,0.658,1.793,23.5,1004,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 18:34:00 GMT"
False,596.0,NULL,NULL,8.5,0.656,1.714,23.5,1026,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 18:35:00 GMT"
False,596.0,NULL,NULL,8.5,0.656,1.865,23.5,1001,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 18:36:00 GMT"
